"Year","OSHPD Facility Number","Facility Name","County Name","Expected Payer","Count","Total Inpatient Stays"
2015,"481094","SUTTER SOLANO MEDICAL CENTER","SOLANO","Private Coverage",667,4700
2015,"481094","SUTTER SOLANO MEDICAL CENTER","SOLANO","Workers' Compensation",68,4700
2015,"481094","SUTTER SOLANO MEDICAL CENTER","SOLANO","County Indigent Programs",0,4700
2015,"481094","SUTTER SOLANO MEDICAL CENTER","SOLANO","Other Government",37,4700
2015,"481094","SUTTER SOLANO MEDICAL CENTER","SOLANO","Other Indigent",0,4700
2015,"481094","SUTTER SOLANO MEDICAL CENTER","SOLANO","Self Pay",113,4700
2015,"481094","SUTTER SOLANO MEDICAL CENTER","SOLANO","Other Payer",5,4700
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","Medicare",3540,9281
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","Medi-Cal",3538,9281
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","Private Coverage",1587,9281
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","Workers' Compensation",25,9281
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","County Indigent Programs",3,9281
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","Other Government",222,9281
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","Other Indigent",0,9281
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","Self Pay",332,9281
2015,"481357","NORTH BAY MEDICAL CENTER","SOLANO","Other Payer",34,9281
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","Medicare",2873,7588
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","Medi-Cal",663,7588
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","Private Coverage",3839,7588
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","Workers' Compensation",34,7588
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","County Indigent Programs",0,7588
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","Other Government",7,7588
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","Other Indigent",0,7588
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","Self Pay",171,7588
2015,"484044","KAISER FOUNDATION HOSPITAL - VACAVILLE","SOLANO","Other Payer",1,7588
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","Medicare",1,450
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","Medi-Cal",405,450
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","Private Coverage",0,450
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","Workers' Compensation",0,450
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","County Indigent Programs",43,450
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","Other Government",0,450
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","Other Indigent",1,450
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","Self Pay",0,450
2015,"484062","CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","SOLANO","Other Payer",0,450
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","Medicare",612,939
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","Medi-Cal",148,939
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","Private Coverage",136,939
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","Workers' Compensation",5,939
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","County Indigent Programs",0,939
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","Other Government",17,939
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","Other Indigent",0,939
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","Self Pay",21,939
2015,"490964","HEALDSBURG DISTRICT HOSPITAL","SONOMA","Other Payer",0,939
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","Medicare",1220,2944
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","Medi-Cal",1067,2944
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","Private Coverage",523,2944
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","Workers' Compensation",14,2944
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","County Indigent Programs",0,2944
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","Other Government",91,2944
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","Other Indigent",0,2944
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","Self Pay",29,2944
2015,"491001","PETALUMA VALLEY HOSPITAL","SONOMA","Other Payer",0,2944
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","Medicare",6164,12738
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","Medi-Cal",3804,12738
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","Private Coverage",2395,12738
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","Workers' Compensation",130,12738
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","County Indigent Programs",0,12738
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","Other Government",165,12738
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","Other Indigent",1,12738
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","Self Pay",79,12738
2015,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","SONOMA","Other Payer",0,12738
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","Medicare",903,1663
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","Medi-Cal",438,1663
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","Private Coverage",258,1663
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","Workers' Compensation",9,1663
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","County Indigent Programs",0,1663
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","Other Government",26,1663
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","Other Indigent",0,1663
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","Self Pay",6,1663
2015,"491076","SONOMA VALLEY HOSPITAL","SONOMA","Other Payer",23,1663
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","Medicare",36,79
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","Medi-Cal",1,79
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","Private Coverage",33,79
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","Workers' Compensation",1,79
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","County Indigent Programs",0,79
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","Other Government",0,79
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","Other Indigent",0,79
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","Self Pay",8,79
2015,"491338","PALM DRIVE HOSPITAL","SONOMA","Other Payer",0,79
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","Medicare",4051,10763
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","Medi-Cal",714,10763
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","Private Coverage",5847,10763
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","Workers' Compensation",23,10763
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","County Indigent Programs",0,10763
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","Other Government",6,10763
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","Other Indigent",0,10763
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","Self Pay",121,10763
2015,"494019","KAISER FND HOSP - SANTA ROSA","SONOMA","Other Payer",1,10763
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","Medicare",762,1919
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","Medi-Cal",363,1919
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","Private Coverage",663,1919
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","Workers' Compensation",1,1919
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","County Indigent Programs",119,1919
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","Other Government",6,1919
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","Other Indigent",0,1919
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","Self Pay",4,1919
2015,"494048","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","SONOMA","Other Payer",1,1919
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","Medicare",2043,7894
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","Medi-Cal",3152,7894
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","Private Coverage",2261,7894
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","Workers' Compensation",35,7894
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","County Indigent Programs",0,7894
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","Other Government",174,7894
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","Other Indigent",1,7894
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","Self Pay",146,7894
2015,"494106","SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","Other Payer",82,7894
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","Medicare",5697,28212
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","Medi-Cal",14291,28212
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","Private Coverage",5005,28212
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","Workers' Compensation",81,28212
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","County Indigent Programs",80,28212
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","Other Government",588,28212
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","Other Indigent",6,28212
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","Self Pay",170,28212
2015,"500852","DOCTORS MEDICAL CENTER","STANISLAUS","Other Payer",2294,28212
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","Medicare",3820,10554
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","Medi-Cal",4682,10554
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","Private Coverage",1897,10554
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","Workers' Compensation",12,10554
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","County Indigent Programs",0,10554
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","Other Government",58,10554
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","Other Indigent",6,10554
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","Self Pay",77,10554
2015,"500867","EMANUEL MEDICAL CENTER","STANISLAUS","Other Payer",2,10554
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","Medicare",8467,18450
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","Medi-Cal",4515,18450
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","Private Coverage",4620,18450
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","Workers' Compensation",41,18450
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","County Indigent Programs",0,18450
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","Other Government",310,18450
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","Other Indigent",7,18450
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","Self Pay",287,18450
2015,"500939","MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO","STANISLAUS","Other Payer",203,18450
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","Medicare",436,963
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","Medi-Cal",228,963
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","Private Coverage",115,963
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","Workers' Compensation",0,963
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","County Indigent Programs",0,963
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","Other Government",184,963
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","Other Indigent",0,963
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","Self Pay",0,963
2015,"500954","CENTRAL VALLEY SPECIALTY HOSPITAL","STANISLAUS","Other Payer",0,963
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","Medicare",726,1168
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","Medi-Cal",297,1168
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","Private Coverage",125,1168
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","Workers' Compensation",0,1168
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","County Indigent Programs",0,1168
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","Other Government",0,1168
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","Other Indigent",0,1168
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","Self Pay",19,1168
2015,"500967","OAK VALLEY DISTRICT HOSPITAL (2-RH)","STANISLAUS","Other Payer",1,1168
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","Medicare",289,545
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","Medi-Cal",0,545
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","Private Coverage",223,545
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","Workers' Compensation",32,545
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","County Indigent Programs",0,545
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","Other Government",0,545
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","Other Indigent",0,545
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","Self Pay",1,545
2015,"504038","STANISLAUS SURGICAL HOSPITAL","STANISLAUS","Other Payer",0,545
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","Medicare",18,1207
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","Medi-Cal",1114,1207
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","Private Coverage",4,1207
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","Workers' Compensation",0,1207
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","County Indigent Programs",0,1207
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","Other Government",0,1207
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","Other Indigent",0,1207
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","Self Pay",62,1207
2015,"504081","TELECARE STANISLAUS COUNTY PHF","STANISLAUS","Other Payer",9,1207
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","Medicare",2,227
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","Medi-Cal",186,227
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","Private Coverage",9,227
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","Workers' Compensation",0,227
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","County Indigent Programs",0,227
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","Other Government",15,227
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","Other Indigent",0,227
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","Self Pay",15,227
2015,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","SUTTER","Other Payer",0,227
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","Medicare",261,526
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","Medi-Cal",49,526
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","Private Coverage",178,526
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","Workers' Compensation",14,526
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","County Indigent Programs",0,526
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","Other Government",23,526
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","Other Indigent",0,526
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","Self Pay",1,526
2015,"514030","SUTTER SURGICAL HOSPITAL-NORTH VALLEY","SUTTER","Other Payer",0,526
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","Medicare",0,544
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","Medi-Cal",0,544
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","Private Coverage",0,544
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","Workers' Compensation",0,544
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","County Indigent Programs",0,544
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","Other Government",544,544
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","Other Indigent",0,544
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","Self Pay",0,544
2015,"514033","NORTH VALLEY BEHAVIORAL HEALTH","SUTTER","Other Payer",0,544
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","Medicare",1327,3496
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","Medi-Cal",1451,3496
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","Private Coverage",631,3496
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","Workers' Compensation",3,3496
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","County Indigent Programs",0,3496
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","Other Government",46,3496
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","Other Indigent",0,3496
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","Self Pay",37,3496
2015,"521041","ST. ELIZABETH COMMUNITY HOSPITAL","TEHAMA","Other Payer",1,3496
2015,"531059","TRINITY HOSPITAL","TRINITY","Medicare",247,365
2015,"531059","TRINITY HOSPITAL","TRINITY","Medi-Cal",24,365
2015,"531059","TRINITY HOSPITAL","TRINITY","Private Coverage",24,365
2015,"531059","TRINITY HOSPITAL","TRINITY","Workers' Compensation",0,365
2015,"531059","TRINITY HOSPITAL","TRINITY","County Indigent Programs",0,365
2015,"531059","TRINITY HOSPITAL","TRINITY","Other Government",2,365
2015,"531059","TRINITY HOSPITAL","TRINITY","Other Indigent",0,365
2015,"531059","TRINITY HOSPITAL","TRINITY","Self Pay",63,365
2015,"531059","TRINITY HOSPITAL","TRINITY","Other Payer",5,365
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","Medicare",9408,27856
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","Medi-Cal",11367,27856
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","Private Coverage",6604,27856
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","Workers' Compensation",110,27856
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","County Indigent Programs",222,27856
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","Other Government",0,27856
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","Other Indigent",0,27856
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","Self Pay",145,27856
2015,"540734","KAWEAH DELTA MEDICAL CENTER","TULARE","Other Payer",0,27856
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","Medicare",2431,7603
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","Medi-Cal",4188,7603
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","Private Coverage",917,7603
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","Workers' Compensation",13,7603
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","County Indigent Programs",0,7603
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","Other Government",27,7603
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","Other Indigent",0,7603
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","Self Pay",27,7603
2015,"540798","SIERRA VIEW MEDICAL CENTER","TULARE","Other Payer",0,7603
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","Medicare",1326,4525
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","Medi-Cal",2534,4525
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","Private Coverage",599,4525
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","Workers' Compensation",3,4525
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","County Indigent Programs",1,4525
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","Other Government",13,4525
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","Other Indigent",0,4525
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","Self Pay",49,4525
2015,"540816","TULARE REGIONAL MEDICAL CENTER","TULARE","Other Payer",0,4525
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","Medicare",2838,5397
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","Medi-Cal",1328,5397
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","Private Coverage",1082,5397
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","Workers' Compensation",15,5397
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","County Indigent Programs",0,5397
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","Other Government",112,5397
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","Other Indigent",0,5397
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","Self Pay",22,5397
2015,"554011","SONORA REGIONAL MEDICAL CENTER - GREENLEY","TUOLUMNE","Other Payer",0,5397
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","Medicare",513,3306
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","Medi-Cal",649,3306
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","Private Coverage",1393,3306
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","Workers' Compensation",4,3306
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","County Indigent Programs",587,3306
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","Other Government",131,3306
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","Other Indigent",9,3306
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","Self Pay",20,3306
2015,"560203","AURORA VISTA DEL MAR HOSPITAL","VENTURA","Other Payer",0,3306
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","Medicare",5031,14802
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","Medi-Cal",3470,14802
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","Private Coverage",6063,14802
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","Workers' Compensation",47,14802
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","County Indigent Programs",0,14802
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","Other Government",83,14802
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","Other Indigent",0,14802
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","Self Pay",99,14802
2015,"560473","COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA","VENTURA","Other Payer",9,14802
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","Medicare",1854,11234
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","Medi-Cal",6995,11234
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","Private Coverage",1901,11234
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","Workers' Compensation",35,11234
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","County Indigent Programs",0,11234
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","Other Government",171,11234
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","Other Indigent",0,11234
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","Self Pay",226,11234
2015,"560481","VENTURA COUNTY MEDICAL CENTER","VENTURA","Other Payer",52,11234
2015,"560492","LOS ROBLES HOSPITAL AND MEDICAL CENTER","VENTURA","Medicare",8363,18031
2015,"560492","LOS ROBLES HOSPITAL AND MEDICAL CENTER","VENTURA","Medi-Cal",1823,18031
2015,"560492","LOS ROBLES HOSPITAL AND MEDICAL CENTER","VENTURA","Private Coverage",6707,18031
2015,"560492","LOS ROBLES HOSPITAL AND MEDICAL CENTER","VENTURA","Workers' Compensation",213,18031
2015,"560492","LOS ROBLES HOSPITAL AND MEDICAL CENTER","VENTURA","County Indigent Programs",0,18031
2015,"560492","LOS ROBLES HOSPITAL AND MEDICAL CENTER","VENTURA","Other Government",628,18031
