Residence State,Residence State Code,UCD - ICD Sub-Chapter,UCD - ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths
Utah,49,Arthropathies,M00-M25,75-84 years,75-84,16
Utah,49,Arthropathies,M00-M25,85+ years,85+,17
Utah,49,Systemic connective tissue disorders,M30-M35,55-64 years,55-64,10
Utah,49,Soft tissue disorders,M60-M79,85+ years,85+,13
Utah,49,Osteopathies and chondropathies,M80-M94,85+ years,85+,20
Utah,49,Renal failure,N17-N19,35-44 years,35-44,10
Utah,49,Renal failure,N17-N19,55-64 years,55-64,32
Utah,49,Renal failure,N17-N19,65-74 years,65-74,64
Utah,49,Renal failure,N17-N19,75-84 years,75-84,112
Utah,49,Renal failure,N17-N19,85+ years,85+,134
Utah,49,Other diseases of urinary system,N30-N39,65-74 years,65-74,14
Utah,49,Other diseases of urinary system,N30-N39,75-84 years,75-84,35
Utah,49,Other diseases of urinary system,N30-N39,85+ years,85+,30
Utah,49,"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",P00-P04,< 1 year,1,36
Utah,49,Disorders related to length of gestation and fetal growth,P05-P08,< 1 year,1,24
Utah,49,Respiratory and cardiovascular disorders specific to the perinatal period,P20-P29,< 1 year,1,18
Utah,49,Congenital malformations of the nervous system,Q00-Q07,< 1 year,1,11
Utah,49,Congenital malformations of the circulatory system,Q20-Q28,< 1 year,1,17
Utah,49,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,< 1 year,1,18
Utah,49,General symptoms and signs,R50-R68,75-84 years,75-84,16
Utah,49,General symptoms and signs,R50-R68,85+ years,85+,58
Utah,49,Ill-defined and unknown causes of mortality,R95-R99,< 1 year,1,26
Utah,49,Ill-defined and unknown causes of mortality,R95-R99,35-44 years,35-44,12
Utah,49,Ill-defined and unknown causes of mortality,R95-R99,45-54 years,45-54,10
Utah,49,Ill-defined and unknown causes of mortality,R95-R99,55-64 years,55-64,18
Utah,49,Ill-defined and unknown causes of mortality,R95-R99,65-74 years,65-74,25
Utah,49,Ill-defined and unknown causes of mortality,R95-R99,75-84 years,75-84,27
Utah,49,Ill-defined and unknown causes of mortality,R95-R99,85+ years,85+,33
Utah,49,Provisional assignment of new diseases of uncertain etiology,U00-U49,15-24 years,15-24,13
Utah,49,Provisional assignment of new diseases of uncertain etiology,U00-U49,25-34 years,25-34,61
Utah,49,Provisional assignment of new diseases of uncertain etiology,U00-U49,35-44 years,35-44,130
Utah,49,Provisional assignment of new diseases of uncertain etiology,U00-U49,45-54 years,45-54,239
Utah,49,Provisional assignment of new diseases of uncertain etiology,U00-U49,55-64 years,55-64,388
Utah,49,Provisional assignment of new diseases of uncertain etiology,U00-U49,65-74 years,65-74,529
Utah,49,Provisional assignment of new diseases of uncertain etiology,U00-U49,75-84 years,75-84,492
Utah,49,Provisional assignment of new diseases of uncertain etiology,U00-U49,85+ years,85+,403
Utah,49,Transport accidents,V01-V99,5-14 years,5-14,16
Utah,49,Transport accidents,V01-V99,15-24 years,15-24,72
Utah,49,Transport accidents,V01-V99,25-34 years,25-34,53
Utah,49,Transport accidents,V01-V99,35-44 years,35-44,67
Utah,49,Transport accidents,V01-V99,45-54 years,45-54,48
Utah,49,Transport accidents,V01-V99,55-64 years,55-64,43
Utah,49,Transport accidents,V01-V99,65-74 years,65-74,38
Utah,49,Transport accidents,V01-V99,75-84 years,75-84,18
Utah,49,Transport accidents,V01-V99,85+ years,85+,12
Utah,49,Other external causes of accidental injury,W00-X59,1-4 years,1-4,11
Utah,49,Other external causes of accidental injury,W00-X59,15-24 years,15-24,58
Utah,49,Other external causes of accidental injury,W00-X59,25-34 years,25-34,160
Utah,49,Other external causes of accidental injury,W00-X59,35-44 years,35-44,186
Utah,49,Other external causes of accidental injury,W00-X59,45-54 years,45-54,139
Utah,49,Other external causes of accidental injury,W00-X59,55-64 years,55-64,137
Utah,49,Other external causes of accidental injury,W00-X59,65-74 years,65-74,115
Utah,49,Other external causes of accidental injury,W00-X59,75-84 years,75-84,159
Utah,49,Other external causes of accidental injury,W00-X59,85+ years,85+,212
Utah,49,Intentional self-harm,X60-X84,15-24 years,15-24,116
Utah,49,Intentional self-harm,X60-X84,25-34 years,25-34,116
Utah,49,Intentional self-harm,X60-X84,35-44 years,35-44,129
Utah,49,Intentional self-harm,X60-X84,45-54 years,45-54,114
Utah,49,Intentional self-harm,X60-X84,55-64 years,55-64,79
Utah,49,Intentional self-harm,X60-X84,65-74 years,65-74,43
Utah,49,Intentional self-harm,X60-X84,75-84 years,75-84,30
Utah,49,Assault,X85-Y09,15-24 years,15-24,26
Utah,49,Assault,X85-Y09,25-34 years,25-34,24
Utah,49,Assault,X85-Y09,35-44 years,35-44,14
Utah,49,Assault,X85-Y09,45-54 years,45-54,11
Utah,49,Event of undetermined intent,Y10-Y34,25-34 years,25-34,11
Utah,49,Event of undetermined intent,Y10-Y34,35-44 years,35-44,16
Utah,49,Event of undetermined intent,Y10-Y34,45-54 years,45-54,10
Utah,49,Complications of medical and surgical care,Y40-Y84,65-74 years,65-74,13
Utah,49,Complications of medical and surgical care,Y40-Y84,75-84 years,75-84,12
Vermont,50,Other bacterial diseases,A30-A49,65-74 years,65-74,13
Vermont,50,Other bacterial diseases,A30-A49,85+ years,85+,13
Vermont,50,Malignant neoplasms,C00-C97,35-44 years,35-44,24
Vermont,50,Malignant neoplasms,C00-C97,45-54 years,45-54,55
Vermont,50,Malignant neoplasms,C00-C97,55-64 years,55-64,252
Vermont,50,Malignant neoplasms,C00-C97,65-74 years,65-74,423
Vermont,50,Malignant neoplasms,C00-C97,75-84 years,75-84,413
Vermont,50,Malignant neoplasms,C00-C97,85+ years,85+,270
Vermont,50,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,11
Vermont,50,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,13
Vermont,50,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,15
Vermont,50,Diabetes mellitus,E10-E14,55-64 years,55-64,17
Vermont,50,Diabetes mellitus,E10-E14,65-74 years,65-74,31
Vermont,50,Diabetes mellitus,E10-E14,75-84 years,75-84,53
Vermont,50,Diabetes mellitus,E10-E14,85+ years,85+,45
Vermont,50,Malnutrition,E40-E46,85+ years,85+,15
Vermont,50,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,11
Vermont,50,Metabolic disorders,E70-E88,65-74 years,65-74,13
Vermont,50,Metabolic disorders,E70-E88,75-84 years,75-84,27
Vermont,50,Metabolic disorders,E70-E88,85+ years,85+,43
Vermont,50,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,15
Vermont,50,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,60
Vermont,50,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,182
Vermont,50,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,20
Vermont,50,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,14
Vermont,50,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,16
Vermont,50,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,55
Vermont,50,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,37
Vermont,50,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,41
Vermont,50,Other degenerative diseases of the nervous system,G30-G31,75-84 years,75-84,132
Vermont,50,Other degenerative diseases of the nervous system,G30-G31,85+ years,85+,213
Vermont,50,Hypertensive diseases,I10-I15,55-64 years,55-64,21
Vermont,50,Hypertensive diseases,I10-I15,65-74 years,65-74,34
Vermont,50,Hypertensive diseases,I10-I15,75-84 years,75-84,64
Vermont,50,Hypertensive diseases,I10-I15,85+ years,85+,160
Vermont,50,Ischaemic heart diseases,I20-I25,45-54 years,45-54,51
Vermont,50,Ischaemic heart diseases,I20-I25,55-64 years,55-64,138
Vermont,50,Ischaemic heart diseases,I20-I25,65-74 years,65-74,259
Vermont,50,Ischaemic heart diseases,I20-I25,75-84 years,75-84,279
Vermont,50,Ischaemic heart diseases,I20-I25,85+ years,85+,337
Vermont,50,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,75-84 years,75-84,12
Vermont,50,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,85+ years,85+,20
Vermont,50,Other forms of heart disease,I30-I51,55-64 years,55-64,15
Vermont,50,Other forms of heart disease,I30-I51,65-74 years,65-74,26
Vermont,50,Other forms of heart disease,I30-I51,75-84 years,75-84,69
Vermont,50,Other forms of heart disease,I30-I51,85+ years,85+,155
Vermont,50,Cerebrovascular diseases,I60-I69,45-54 years,45-54,14
Vermont,50,Cerebrovascular diseases,I60-I69,55-64 years,55-64,20
Vermont,50,Cerebrovascular diseases,I60-I69,65-74 years,65-74,41
Vermont,50,Cerebrovascular diseases,I60-I69,75-84 years,75-84,61
Vermont,50,Cerebrovascular diseases,I60-I69,85+ years,85+,143
Vermont,50,"Diseases of arteries, arterioles and capillaries",I70-I78,65-74 years,65-74,19
Vermont,50,"Diseases of arteries, arterioles and capillaries",I70-I78,75-84 years,75-84,20
Vermont,50,"Diseases of arteries, arterioles and capillaries",I70-I78,85+ years,85+,18
Vermont,50,Influenza and pneumonia,J09-J18,85+ years,85+,19
Vermont,50,Chronic lower respiratory diseases,J40-J47,55-64 years,55-64,35
Vermont,50,Chronic lower respiratory diseases,J40-J47,65-74 years,65-74,90
Vermont,50,Chronic lower respiratory diseases,J40-J47,75-84 years,75-84,92
Vermont,50,Chronic lower respiratory diseases,J40-J47,85+ years,85+,80
Vermont,50,Lung diseases due to external agents,J60-J70,75-84 years,75-84,10
Vermont,50,Lung diseases due to external agents,J60-J70,85+ years,85+,17
Vermont,50,Other respiratory diseases principally affecting the interstitium,J80-J84,75-84 years,75-84,21
Vermont,50,Other respiratory diseases principally affecting the interstitium,J80-J84,85+ years,85+,17
Vermont,50,"Diseases of oesophagus, stomach and duodenum",K20-K31,85+ years,85+,14
Vermont,50,Other diseases of intestines,K55-K63,75-84 years,75-84,21
Vermont,50,Other diseases of intestines,K55-K63,85+ years,85+,29
Vermont,50,Diseases of liver,K70-K76,45-54 years,45-54,21
Vermont,50,Diseases of liver,K70-K76,55-64 years,55-64,38
Vermont,50,Diseases of liver,K70-K76,65-74 years,65-74,39
Vermont,50,Diseases of liver,K70-K76,75-84 years,75-84,20
Vermont,50,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,75-84 years,75-84,11
Vermont,50,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,85+ years,85+,19
Vermont,50,Other diseases of the digestive system,K90-K92,85+ years,85+,16
Vermont,50,Arthropathies,M00-M25,85+ years,85+,10
Vermont,50,Renal failure,N17-N19,75-84 years,75-84,15
Vermont,50,Renal failure,N17-N19,85+ years,85+,10
Vermont,50,General symptoms and signs,R50-R68,85+ years,85+,15
Vermont,50,Provisional assignment of new diseases of uncertain etiology,U00-U49,45-54 years,45-54,15
Vermont,50,Provisional assignment of new diseases of uncertain etiology,U00-U49,55-64 years,55-64,36
Vermont,50,Provisional assignment of new diseases of uncertain etiology,U00-U49,65-74 years,65-74,49
Vermont,50,Provisional assignment of new diseases of uncertain etiology,U00-U49,75-84 years,75-84,68
Vermont,50,Provisional assignment of new diseases of uncertain etiology,U00-U49,85+ years,85+,86
Vermont,50,Transport accidents,V01-V99,15-24 years,15-24,11
Vermont,50,Transport accidents,V01-V99,35-44 years,35-44,16
Vermont,50,Transport accidents,V01-V99,45-54 years,45-54,10
Vermont,50,Transport accidents,V01-V99,55-64 years,55-64,14
Vermont,50,Other external causes of accidental injury,W00-X59,15-24 years,15-24,23
Vermont,50,Other external causes of accidental injury,W00-X59,25-34 years,25-34,56
Vermont,50,Other external causes of accidental injury,W00-X59,35-44 years,35-44,77
Vermont,50,Other external causes of accidental injury,W00-X59,45-54 years,45-54,58
Vermont,50,Other external causes of accidental injury,W00-X59,55-64 years,55-64,46
Vermont,50,Other external causes of accidental injury,W00-X59,65-74 years,65-74,38
Vermont,50,Other external causes of accidental injury,W00-X59,75-84 years,75-84,49
Vermont,50,Other external causes of accidental injury,W00-X59,85+ years,85+,96
Vermont,50,Intentional self-harm,X60-X84,15-24 years,15-24,11
Vermont,50,Intentional self-harm,X60-X84,25-34 years,25-34,26
Vermont,50,Intentional self-harm,X60-X84,35-44 years,35-44,19
Vermont,50,Intentional self-harm,X60-X84,45-54 years,45-54,23
Vermont,50,Intentional self-harm,X60-X84,55-64 years,55-64,29
Vermont,50,Intentional self-harm,X60-X84,65-74 years,65-74,19
Virginia,51,Intestinal infectious diseases,A00-A09,55-64 years,55-64,24
Virginia,51,Intestinal infectious diseases,A00-A09,65-74 years,65-74,47
Virginia,51,Intestinal infectious diseases,A00-A09,75-84 years,75-84,49
Virginia,51,Intestinal infectious diseases,A00-A09,85+ years,85+,55
Virginia,51,Other bacterial diseases,A30-A49,25-34 years,25-34,12
Virginia,51,Other bacterial diseases,A30-A49,35-44 years,35-44,25
Virginia,51,Other bacterial diseases,A30-A49,45-54 years,45-54,64
Virginia,51,Other bacterial diseases,A30-A49,55-64 years,55-64,199
Virginia,51,Other bacterial diseases,A30-A49,65-74 years,65-74,355
Virginia,51,Other bacterial diseases,A30-A49,75-84 years,75-84,334
Virginia,51,Other bacterial diseases,A30-A49,85+ years,85+,265
Virginia,51,Viral infections of the central nervous system,A80-A89,65-74 years,65-74,11
Virginia,51,Viral hepatitis,B15-B19,45-54 years,45-54,11
Virginia,51,Viral hepatitis,B15-B19,55-64 years,55-64,33
Virginia,51,Viral hepatitis,B15-B19,65-74 years,65-74,31
Virginia,51,Human immunodeficiency virus [HIV] disease,B20-B24,25-34 years,25-34,17
Virginia,51,Human immunodeficiency virus [HIV] disease,B20-B24,35-44 years,35-44,13
Virginia,51,Human immunodeficiency virus [HIV] disease,B20-B24,45-54 years,45-54,25
Virginia,51,Human immunodeficiency virus [HIV] disease,B20-B24,55-64 years,55-64,41
Virginia,51,Human immunodeficiency virus [HIV] disease,B20-B24,65-74 years,65-74,22
Virginia,51,Other viral diseases,B25-B34,85+ years,85+,11
Virginia,51,Mycoses,B35-B49,65-74 years,65-74,12
Virginia,51,Mycoses,B35-B49,75-84 years,75-84,15
Virginia,51,Malignant neoplasms,C00-C97,5-14 years,5-14,15
Virginia,51,Malignant neoplasms,C00-C97,15-24 years,15-24,30
Virginia,51,Malignant neoplasms,C00-C97,25-34 years,25-34,84
Virginia,51,Malignant neoplasms,C00-C97,35-44 years,35-44,303
Virginia,51,Malignant neoplasms,C00-C97,45-54 years,45-54,885
Virginia,51,Malignant neoplasms,C00-C97,55-64 years,55-64,2856
Virginia,51,Malignant neoplasms,C00-C97,65-74 years,65-74,4582
Virginia,51,Malignant neoplasms,C00-C97,75-84 years,75-84,4342
Virginia,51,Malignant neoplasms,C00-C97,85+ years,85+,2614
Virginia,51,Benign neoplasms,D10-D36,85+ years,85+,11
Virginia,51,Neoplasms of uncertain or unknown behaviour,D37-D48,55-64 years,55-64,41
Virginia,51,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,80
Virginia,51,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,139
Virginia,51,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,123
Virginia,51,Aplastic and other anaemias,D60-D64,55-64 years,55-64,15
Virginia,51,Aplastic and other anaemias,D60-D64,65-74 years,65-74,18
Virginia,51,Aplastic and other anaemias,D60-D64,75-84 years,75-84,34
Virginia,51,Aplastic and other anaemias,D60-D64,85+ years,85+,36
Virginia,51,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,55-64 years,55-64,16
Virginia,51,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,65-74 years,65-74,13
Virginia,51,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,75-84 years,75-84,14
Virginia,51,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,85+ years,85+,10
Virginia,51,Other diseases of blood and blood-forming organs,D70-D76,65-74 years,65-74,10
Virginia,51,Certain disorders involving the immune mechanism,D80-D89,55-64 years,55-64,13
Virginia,51,Certain disorders involving the immune mechanism,D80-D89,65-74 years,65-74,17
Virginia,51,Disorders of thyroid gland,E00-E07,65-74 years,65-74,11
Virginia,51,Disorders of thyroid gland,E00-E07,75-84 years,75-84,12
Virginia,51,Disorders of thyroid gland,E00-E07,85+ years,85+,24
Virginia,51,Diabetes mellitus,E10-E14,25-34 years,25-34,39
Virginia,51,Diabetes mellitus,E10-E14,35-44 years,35-44,64
Virginia,51,Diabetes mellitus,E10-E14,45-54 years,45-54,210
Virginia,51,Diabetes mellitus,E10-E14,55-64 years,55-64,509
Virginia,51,Diabetes mellitus,E10-E14,65-74 years,65-74,716
Virginia,51,Diabetes mellitus,E10-E14,75-84 years,75-84,641
Virginia,51,Diabetes mellitus,E10-E14,85+ years,85+,478
Virginia,51,Other disorders of glucose regulation and pancreatic internal secretion,E15-E16,75-84 years,75-84,10
Virginia,51,Disorders of other endocrine glands,E20-E34,75-84 years,75-84,10
Virginia,51,Malnutrition,E40-E46,55-64 years,55-64,15
Virginia,51,Malnutrition,E40-E46,65-74 years,65-74,39
Virginia,51,Malnutrition,E40-E46,75-84 years,75-84,54
Virginia,51,Malnutrition,E40-E46,85+ years,85+,122
Virginia,51,Obesity and other hyperalimentation,E65-E68,25-34 years,25-34,20
Virginia,51,Obesity and other hyperalimentation,E65-E68,35-44 years,35-44,30
Virginia,51,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,52
Virginia,51,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,80
Virginia,51,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,72
Virginia,51,Obesity and other hyperalimentation,E65-E68,75-84 years,75-84,33
Virginia,51,Metabolic disorders,E70-E88,35-44 years,35-44,20
Virginia,51,Metabolic disorders,E70-E88,45-54 years,45-54,47
Virginia,51,Metabolic disorders,E70-E88,55-64 years,55-64,182
Virginia,51,Metabolic disorders,E70-E88,65-74 years,65-74,220
Virginia,51,Metabolic disorders,E70-E88,75-84 years,75-84,293
Virginia,51,Metabolic disorders,E70-E88,85+ years,85+,312
Virginia,51,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,47
Virginia,51,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,300
Virginia,51,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,1084
Virginia,51,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,2453
Virginia,51,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,39
Virginia,51,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,75
Virginia,51,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,86
Virginia,51,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,147
Virginia,51,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,80
Virginia,51,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,15
Virginia,51,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,12
Virginia,51,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,52
Virginia,51,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,77
Virginia,51,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,61
Virginia,51,Extrapyramidal and movement disorders,G20-G25,55-64 years,55-64,21
Virginia,51,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,229
Virginia,51,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,501
Virginia,51,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,429
Virginia,51,Other degenerative diseases of the nervous system,G30-G31,55-64 years,55-64,77
Virginia,51,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,376
Virginia,51,Other degenerative diseases of the nervous system,G30-G31,75-84 years,75-84,1228
Virginia,51,Other degenerative diseases of the nervous system,G30-G31,85+ years,85+,2655
Virginia,51,Demyelinating diseases of the central nervous system,G35-G37,45-54 years,45-54,19
Virginia,51,Demyelinating diseases of the central nervous system,G35-G37,55-64 years,55-64,34
Virginia,51,Demyelinating diseases of the central nervous system,G35-G37,65-74 years,65-74,41
Virginia,51,Demyelinating diseases of the central nervous system,G35-G37,75-84 years,75-84,33
Virginia,51,Episodic and paroxysmal disorders,G40-G47,15-24 years,15-24,11
Virginia,51,Episodic and paroxysmal disorders,G40-G47,35-44 years,35-44,10
Virginia,51,Episodic and paroxysmal disorders,G40-G47,45-54 years,45-54,15
Virginia,51,Episodic and paroxysmal disorders,G40-G47,55-64 years,55-64,39
Virginia,51,Episodic and paroxysmal disorders,G40-G47,65-74 years,65-74,34
Virginia,51,Episodic and paroxysmal disorders,G40-G47,75-84 years,75-84,34
Virginia,51,Episodic and paroxysmal disorders,G40-G47,85+ years,85+,14
Virginia,51,Diseases of myoneural junction and muscle,G70-G72,65-74 years,65-74,12
Virginia,51,Diseases of myoneural junction and muscle,G70-G72,75-84 years,75-84,11
Virginia,51,Diseases of myoneural junction and muscle,G70-G72,85+ years,85+,12
Virginia,51,Cerebral palsy and other paralytic syndromes,G80-G83,45-54 years,45-54,14
Virginia,51,Cerebral palsy and other paralytic syndromes,G80-G83,55-64 years,55-64,19
Virginia,51,Cerebral palsy and other paralytic syndromes,G80-G83,65-74 years,65-74,18
Virginia,51,Cerebral palsy and other paralytic syndromes,G80-G83,75-84 years,75-84,15
Virginia,51,Other disorders of the nervous system,G90-G98,35-44 years,35-44,18
Virginia,51,Other disorders of the nervous system,G90-G98,45-54 years,45-54,33
Virginia,51,Other disorders of the nervous system,G90-G98,55-64 years,55-64,75
Virginia,51,Other disorders of the nervous system,G90-G98,65-74 years,65-74,70
Virginia,51,Other disorders of the nervous system,G90-G98,75-84 years,75-84,73
Virginia,51,Other disorders of the nervous system,G90-G98,85+ years,85+,45
Virginia,51,Chronic rheumatic heart diseases,I05-I09,65-74 years,65-74,14
Virginia,51,Chronic rheumatic heart diseases,I05-I09,75-84 years,75-84,28
Virginia,51,Chronic rheumatic heart diseases,I05-I09,85+ years,85+,35
Virginia,51,Hypertensive diseases,I10-I15,25-34 years,25-34,17
Virginia,51,Hypertensive diseases,I10-I15,35-44 years,35-44,64
Virginia,51,Hypertensive diseases,I10-I15,45-54 years,45-54,137
Virginia,51,Hypertensive diseases,I10-I15,55-64 years,55-64,294
Virginia,51,Hypertensive diseases,I10-I15,65-74 years,65-74,371
Virginia,51,Hypertensive diseases,I10-I15,75-84 years,75-84,495
Virginia,51,Hypertensive diseases,I10-I15,85+ years,85+,884
Virginia,51,Ischaemic heart diseases,I20-I25,25-34 years,25-34,19
Virginia,51,Ischaemic heart diseases,I20-I25,35-44 years,35-44,144
Virginia,51,Ischaemic heart diseases,I20-I25,45-54 years,45-54,482
Virginia,51,Ischaemic heart diseases,I20-I25,55-64 years,55-64,1322
Virginia,51,Ischaemic heart diseases,I20-I25,65-74 years,65-74,1918
Virginia,51,Ischaemic heart diseases,I20-I25,75-84 years,75-84,2200
Virginia,51,Ischaemic heart diseases,I20-I25,85+ years,85+,2511
Virginia,51,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,25-34 years,25-34,11
Virginia,51,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,35-44 years,35-44,22
Virginia,51,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,45-54 years,45-54,47
Virginia,51,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,55-64 years,55-64,88
Virginia,51,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,65-74 years,65-74,99
Virginia,51,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,75-84 years,75-84,141
Virginia,51,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,85+ years,85+,137
Virginia,51,Other forms of heart disease,I30-I51,15-24 years,15-24,19
Virginia,51,Other forms of heart disease,I30-I51,25-34 years,25-34,59
Virginia,51,Other forms of heart disease,I30-I51,35-44 years,35-44,116
Virginia,51,Other forms of heart disease,I30-I51,45-54 years,45-54,284
Virginia,51,Other forms of heart disease,I30-I51,55-64 years,55-64,626
Virginia,51,Other forms of heart disease,I30-I51,65-74 years,65-74,1054
Virginia,51,Other forms of heart disease,I30-I51,75-84 years,75-84,1529
Virginia,51,Other forms of heart disease,I30-I51,85+ years,85+,2371
Virginia,51,Cerebrovascular diseases,I60-I69,25-34 years,25-34,20
Virginia,51,Cerebrovascular diseases,I60-I69,35-44 years,35-44,59
Virginia,51,Cerebrovascular diseases,I60-I69,45-54 years,45-54,123
Virginia,51,Cerebrovascular diseases,I60-I69,55-64 years,55-64,367
Virginia,51,Cerebrovascular diseases,I60-I69,65-74 years,65-74,705
Virginia,51,Cerebrovascular diseases,I60-I69,75-84 years,75-84,1139
Virginia,51,Cerebrovascular diseases,I60-I69,85+ years,85+,1687
Virginia,51,"Diseases of arteries, arterioles and capillaries",I70-I78,45-54 years,45-54,24
Virginia,51,"Diseases of arteries, arterioles and capillaries",I70-I78,55-64 years,55-64,72
Virginia,51,"Diseases of arteries, arterioles and capillaries",I70-I78,65-74 years,65-74,139
Virginia,51,"Diseases of arteries, arterioles and capillaries",I70-I78,75-84 years,75-84,162
Virginia,51,"Diseases of arteries, arterioles and capillaries",I70-I78,85+ years,85+,182
Virginia,51,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,45-54 years,45-54,13
Virginia,51,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,55-64 years,55-64,23
Virginia,51,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,65-74 years,65-74,24
Virginia,51,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,75-84 years,75-84,21
Virginia,51,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,85+ years,85+,15
Virginia,51,Other and unspecified disorders of the circulatory system,I95-I99,75-84 years,75-84,10
Virginia,51,Influenza and pneumonia,J09-J18,35-44 years,35-44,23
Virginia,51,Influenza and pneumonia,J09-J18,45-54 years,45-54,34
Virginia,51,Influenza and pneumonia,J09-J18,55-64 years,55-64,103
Virginia,51,Influenza and pneumonia,J09-J18,65-74 years,65-74,205
Virginia,51,Influenza and pneumonia,J09-J18,75-84 years,75-84,276
Virginia,51,Influenza and pneumonia,J09-J18,85+ years,85+,310
Virginia,51,Chronic lower respiratory diseases,J40-J47,35-44 years,35-44,17
Virginia,51,Chronic lower respiratory diseases,J40-J47,45-54 years,45-54,71
Virginia,51,Chronic lower respiratory diseases,J40-J47,55-64 years,55-64,393
Virginia,51,Chronic lower respiratory diseases,J40-J47,65-74 years,65-74,894
Virginia,51,Chronic lower respiratory diseases,J40-J47,75-84 years,75-84,1051
Virginia,51,Chronic lower respiratory diseases,J40-J47,85+ years,85+,754
Virginia,51,Lung diseases due to external agents,J60-J70,45-54 years,45-54,18
Virginia,51,Lung diseases due to external agents,J60-J70,55-64 years,55-64,49
Virginia,51,Lung diseases due to external agents,J60-J70,65-74 years,65-74,108
Virginia,51,Lung diseases due to external agents,J60-J70,75-84 years,75-84,164
Virginia,51,Lung diseases due to external agents,J60-J70,85+ years,85+,207
Virginia,51,Other respiratory diseases principally affecting the interstitium,J80-J84,45-54 years,45-54,22
Virginia,51,Other respiratory diseases principally affecting the interstitium,J80-J84,55-64 years,55-64,71
Virginia,51,Other respiratory diseases principally affecting the interstitium,J80-J84,65-74 years,65-74,150
Virginia,51,Other respiratory diseases principally affecting the interstitium,J80-J84,75-84 years,75-84,218
